Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W
2023,Thiruvananthapuram,ODI,Sri Lanka,Hasaranga,Right-arm,27.2,Spin,Straight Seam,88 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Hasaranga,Right-arm,27.4,Spin,Straight Seam,82 km/h,Off Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Hasaranga,Right-arm,27.6,Spin,Googly,76 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Nuwanidu Fernando,Right-arm,28.1,Fast,Straight Seam,134 km/h,On Drive,0
2023,Thiruvananthapuram,ODI,Sri Lanka,Nuwanidu Fernando,Right-arm,28.2,Fast,Straight Seam,129 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Nuwanidu Fernando,Right-arm,28.4,Fast,Doosra,135 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Vandersay,Right-arm,29.1,Spin,Straight Seam,75 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Vandersay,Right-arm,29.3,Spin,Straight Seam,87 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Vandersay,Right-arm,29.5,Spin,Straight Seam,85 km/h,Off Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Nuwanidu Fernando,Right-arm,30.2,Fast,Straight Seam,138 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Nuwanidu Fernando,Right-arm,30.4,Fast,Straight Seam,130 km/h,Off Drive,4
2023,Thiruvananthapuram,ODI,Sri Lanka,Nuwanidu Fernando,Right-arm,30.5,Fast,Straight Seam,136 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Vandersay,Right-arm,31.4,Spin,Straight Seam,85 km/h,Off Drive,4
2023,Thiruvananthapuram,ODI,Sri Lanka,Vandersay,Right-arm,31.5,Spin,Straight Seam,79 km/h,Square Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Karunaratne,Right-arm,32.1,Fast,Straight Seam,135 km/h,Cover Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Karunaratne,Right-arm,32.3,Fast,Short Ball,138 km/h,Off Drive,0
2023,Thiruvananthapuram,ODI,Sri Lanka,Karunaratne,Right-arm,32.4,Fast,Straight Seam,128 km/h,Off Drive,0
2023,Thiruvananthapuram,ODI,Sri Lanka,Karunaratne,Right-arm,32.5,Fast,Short Ball,138 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,33.2,Fast,Straight Seam,130 km/h,Back Foot Defence,0
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,33.3,Fast,Straight Seam,135 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,33.6,Fast,Straight Seam,138 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Karunaratne,Right-arm,34.1,Fast,Straight Seam,135 km/h,Off Drive,4
2023,Thiruvananthapuram,ODI,Sri Lanka,Karunaratne,Right-arm,34.2,Fast,Straight Seam,135 km/h,Square Drive,2
2023,Thiruvananthapuram,ODI,Sri Lanka,Karunaratne,Right-arm,34.3,Fast,Straight Seam,138 km/h,Cover Drive,0
2023,Thiruvananthapuram,ODI,Sri Lanka,Karunaratne,Right-arm,34.4,Fast,Short Ball,128 km/h,Off Drive,0
2023,Thiruvananthapuram,ODI,Sri Lanka,Karunaratne,Right-arm,34.5,Fast,Straight Seam,138 km/h,Cover Drive,0
2023,Thiruvananthapuram,ODI,Sri Lanka,Karunaratne,Right-arm,34.6,Fast,Straight Seam,130 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,35.1,Fast,Straight Seam,128 km/h,Off Drive,4
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,35.2,Fast,Straight Seam,132 km/h,Cover Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,35.4,Fast,Slower Ball,138 km/h,Forward Defence,0
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,35.5,Fast,Slower Ball,135 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Hasaranga,Right-arm,39.4,Spin,Straight Seam,87 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Hasaranga,Right-arm,39.6,Spin,Straight Seam,88 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,40.1,Fast,Straight Seam,138 km/h,On Drive,6
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,40.2,Fast,Straight Seam,130 km/h,Square Drive,2
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,40.3,Fast,Straight Seam,138 km/h,Square Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,40.6,Fast,Straight Seam,135 km/h,On Drive,2
2023,Thiruvananthapuram,ODI,Sri Lanka,Hasaranga,Right-arm,41.3,Spin,Straight Seam,75 km/h,Off Drive,4
2023,Thiruvananthapuram,ODI,Sri Lanka,Hasaranga,Right-arm,41.4,Spin,Straight Seam,78 km/h,Cover Drive,0
2023,Thiruvananthapuram,ODI,Sri Lanka,Hasaranga,Right-arm,41.5,Spin,Straight Seam,80 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,C Karunaratne,Right-arm,42.3,Fast,Straight Seam,138 km/h,Square Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,C Karunaratne,Right-arm,42.5,Fast,Straight Seam,135 km/h,On Drive,4
2023,Thiruvananthapuram,ODI,Sri Lanka,C Karunaratne,Right-arm,42.6,Fast,Straight Seam,130 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,43.1,Fast,Straight Seam,135 km/h,Cover Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,43.3,Fast,Straight Seam,132 km/h,Cover Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,43.4,Fast,Straight Seam,135 km/h,Cover Drive,0
2023,Thiruvananthapuram,ODI,Sri Lanka,C Karunaratne,Right-arm,43.5,Fast,Straight Seam,135 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,C Karunaratne,Right-arm,44.1,Fast,Straight Seam,138 km/h,On Drive,6
2023,Thiruvananthapuram,ODI,Sri Lanka,C Karunaratne,Right-arm,44.2,Fast,Straight Seam,130 km/h,Off Drive,6
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,44.6,Fast,Straight Seam,135 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,45.1,Fast,Straight Seam,130 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,45.2,Fast,Straight Seam,138 km/h,Square Drive,2
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,45.5,Fast,Straight Seam,135 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,46.1,Fast,Straight Seam,130 km/h,On Drive,6
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,46.2,Fast,Straight Seam,135 km/h,On Drive,6
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,46.3,Fast,Straight Seam,132 km/h,Square Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,46.6,Fast,Straight Seam,135 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,47.1,Fast,Straight Seam,135 km/h,Square Drive,4
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,47.2,Fast,Straight Seam,130 km/h,Sweep,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,47.4,Fast,Straight Seam,138 km/h,On Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,48.3,Fast,Straight Seam,135 km/h,Cover Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Rajitha,Right-arm,48.6,Fast,Yorker,130 km/h,Cover Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,49.1,Fast,Straight Seam,135 km/h,On Drive,6
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,49.2,Fast,Straight Seam,132 km/h,Off Drive,0
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,49.3,Fast,Bouncer,135 km/h,Cover Drive,1
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,49.5,Fast,Short Ball,135 km/h,On Drive,6
2023,Thiruvananthapuram,ODI,Sri Lanka,Lahiru Kumara,Right-arm,49.6,Fast,Straight Seam,130 km/h,Square Drive,4
2023-01-18 00:00:00,Hyderabad,ODI,New Zealand,Tickner,Right-arm,12.2,Fast,Bouncer,138 km/h,Off Drive,0
2023,Hyderabad,ODI,New Zealand,Tickner,Right-arm,12.3,Fast,Short Ball,130 km/h,Off Drive,0
2023,Hyderabad,ODI,New Zealand,Tickner,Right-arm,12.4,Fast,Straight Seam,122 km/h,Square Drive,1
2023,Hyderabad,ODI,New Zealand,Tickner,Right-arm,12.6,Fast,Straight Seam,134 km/h,Back Foot Defence,0
2023,Hyderabad,ODI,New Zealand,Santner,Left-arm,13.3,Spin,Straight Seam,82 km/h,Cover Drive,1
2023,Hyderabad,ODI,New Zealand,Santner,Left-arm,13.6,Spin,Straight Seam,79 km/h,On Drive,1
2023,Hyderabad,ODI,New Zealand,Shipley,Right-arm,14.1,Fast,Straight Seam,138 km/h,Cover Drive,4
2023,Hyderabad,ODI,New Zealand,Shipley,Right-arm,14.2,Fast,Straight Seam,130 km/h,Off Drive,1
2023,Hyderabad,ODI,New Zealand,Santner,Left-arm,15.1,Spin,Straight Seam,88 km/h,Off Drive,0
2023,Hyderabad,ODI,New Zealand,Santner,Left-arm,15.2,Spin,Straight Seam,85 km/h,Forward Defence,W
2023-01-21 00:00:00, Raipur,ODI,New Zealand,Shipley,Right-arm,14.3,Fast,Straight Seam,138 km/h,Sweep,1
2023, Raipur,ODI,New Zealand,Shipley,Right-arm,14.6,Fast,Straight Seam,130 km/h,Square Drive,0
2023, Raipur,ODI,New Zealand,Santner,Left-arm,15.2,Spin,Straight Seam,82 km/h,Cover Drive,1
2023, Raipur,ODI,New Zealand,Santner,Left-arm,15.6,Spin,Straight Seam,79 km/h,Forward Defence,0
2023, Raipur,ODI,New Zealand,Shipley,Right-arm,16.2,Fast,Straight Seam,138 km/h,Off Drive,4
2023, Raipur,ODI,New Zealand,Shipley,Right-arm,16.3,Fast,Straight Seam,130 km/h,Forward Defence,0
2023, Raipur,ODI,New Zealand,Shipley,Right-arm,16.4,Fast,Straight Seam,122 km/h,Pull Shot,4
2023, Raipur,ODI,New Zealand,Shipley,Right-arm,16.5,Fast,Short Ball,114 km/h,Pull Shot,1
2023, Raipur,ODI,New Zealand,Santner,Left-arm,18.1,Spin,Straight Seam,88 km/h,Off Drive,W
2023-01-24 00:00:00,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Michael Bracewell,Left-arm,26.2,Spin,Inswinger,88 km/h,On Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Michael Bracewell,Left-arm,26.4,Spin,Straight Seam,85 km/h,On Drive,6
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Michael Bracewell,Left-arm,26.5,Spin,Straight Seam,82 km/h,Square Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Tickner,Right-arm,27.2,Fast,Short Ball,135 km/h,Pull Shot,0
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Tickner,Right-arm,27.3,Fast,Short Ball,135 km/h,Square Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Santner,Left-arm,28.1,Spin,Straight Seam,88 km/h,Square Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Tickner,Right-arm,29.1,Fast,Straight Seam,142 km/h,Forward Defence,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Tickner,Right-arm,29.3,Fast,Short Ball,135 km/h,Pull Shot,4
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Tickner,Right-arm,29.4,Fast,Straight Seam,132 km/h,Off Drive,4
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Tickner,Right-arm,29.5,Fast,Short Ball,136 km/h,Off Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Santner,Left-arm,30.1,Spin,Straight Seam,82 km/h,On Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Santner,Left-arm,30.4,Spin,Straight Seam,83 km/h,Cover Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Michael Bracewell,Left-arm,31.4,Spin,Off Spin,80 km/h,On Drive,0
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Michael Bracewell,Left-arm,31.5,Spin,Straight Seam,90 km/h,On Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Santner,Left-arm,32.1,Spin,Off Spin,84 km/h,Square Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Santner,Left-arm,32.5,Spin,Straight Seam,78 km/h,Forward Defence,0
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Santner,Left-arm,32.6,Spin,Straight Seam,74 km/h,On Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Michael Bracewell,Left-arm,33.1,Spin,Straight Seam,85 km/h,Square Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Michael Bracewell,Left-arm,33.4,Spin,Straight Seam,76 km/h,Square Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Duffy,Right-arm,34.1,Fast,Straight Seam,138 km/h,Cover Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Duffy,Right-arm,34.4,Fast,Short Ball,130 km/h,Sweep,4
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Duffy,Right-arm,34.5,Fast,Straight Seam,122 km/h,On Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Michael Bracewell,Left-arm,35.1,Spin,Straight Seam,85 km/h,On Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Michael Bracewell,Left-arm,35.3,Spin,Straight Seam,82 km/h,Off Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Michael Bracewell,Left-arm,35.5,Spin,Straight Seam,79 km/h,On Drive,1
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Duffy,Right-arm,36.1,Fast,Slower Ball,135 km/h,Forward Defence,0
2023,"Holkar Cricket Stadium, Indore",ODI,New Zealand,Duffy,Right-arm,36.2,Fast,Straight Seam,132 km/h,Off Drive,W
2023-03-17 00:00:00,"Wankhede,Mumbai",ODI,Australia,Michael Bracewell,Left-arm,2.6,Fast,Straight Seam,145 km/h,Off Drive,0
2023,"Wankhede,Mumbai",ODI,Australia,Stoinis,Right-arm,3.3,Fast,Straight Seam,140 km/h,Off Drive,0
2023,"Wankhede,Mumbai",ODI,Australia,Stoinis,Right-arm,3.4,Fast,Bouncer,138 km/h,Forward Defence,0
2023,"Wankhede,Mumbai",ODI,Australia,Stoinis,Right-arm,3.5,Fast,Full Toss,142 km/h,Off Drive,4
2023,"Wankhede,Mumbai",ODI,Australia,Stoinis,Right-arm,3.6,Fast,Straight Seam,137 km/h,Off Drive,0
2023,"Wankhede,Mumbai",ODI,Australia,Mitchell Starc,Left-arm,4.2,Fast,Straight Seam,138 km/h,Off Drive,0
2023,"Wankhede,Mumbai",ODI,Australia,Mitchell Starc,Left-arm,4.3,Fast,Inswinger,142 km/h,Off Drive,0
2023,"Wankhede,Mumbai",ODI,Australia,Mitchell Starc,Left-arm,4.4,Fast,Outswinger,137 km/h,Off Drive,0
2023,"Wankhede,Mumbai",ODI,Australia,Mitchell Starc,Left-arm,4.5,Fast,Inswinger,138 km/h,Off Drive,W
